Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,OnlineSecurity,StreamingTV,StreamingMovies,MonthlyCharge,Bandwidth_GB_Year,InternetService_DSL,InternetService_Fiber Optic
308,0,45,20455.07,0,5.418292,11,0,1,0,0,182.4833,4484.747789,0,1
2909,1,37,29823.06,0,16.27747113,13,1,0,0,1,159.951231,477.2500925,0,1
26182,0,88,35108.41,1,14.54049442,8,0,1,0,1,139.979239,525.3069851,0,0
776,4,66,107207.5,0,12.18807,13,1,0,1,1,187.656,5541.635777,0,0
46647,1,66,101307.0,0,11.15453,13,1,1,1,0,154.9618,6364.89034,1,0
841,1,67,31614.26,1,14.64439,14,1,0,1,1,175.1331,986.8685971,0,0
9906,1,78,86897.5,0,11.58210776,10,2,0,1,0,149.962093,520.606284,0,1
16371,3,31,33568.24,0,5.229478,13,1,1,0,1,149.989,1756.414097,0,0
1019,0,36,22140.82,0,12.93507,10,1,1,0,0,117.5152,867.4232348,0,0
22201,0,52,8716.91,1,10.37839,15,0,0,0,1,182.447,1357.88248,0,1
215,2,67,34090.24,1,4.455529019,8,0,0,0,1,127.488728,1234.176575,0,0
10294,4,79,17558.9,1,8.628832,12,0,0,0,0,157.4836,600.3283664,0,1
469,2,38,36574.2,1,4.771959745,10,1,1,0,1,182.465269,1469.359942,0,1
3803,4,72,74252.79,0,9.091339,9,1,0,0,1,169.9378,856.755649,0,1
249,1,28,18033.25,0,7.337078,12,0,0,0,1,127.4421,6131.622551,1,0
1875,3,85,48415.61,0,11.76632,14,1,1,1,1,235.1591,6260.501439,0,1
632,0,57,27127.11,0,11.67791,17,0,0,1,1,210.1051,1915.881708,1,0
11850,0,60,84440.47,0,10.79467,13,2,1,1,0,154.9618,5452.591282,1,0
8307,0,65,8690.46,1,12.55174668,16,0,0,0,1,182.490006,829.9759818,0,0
38932,0,58,9352.62,0,13.19755,13,3,0,0,0,104.9643,2006.106282,1,0
26863,2,65,64281.28,0,5.201543,9,0,0,0,0,137.4836,5861.996544,1,0
672,0,70,9901.11,0,9.49165,7,1,1,1,1,225.1457,6502.025208,1,0
63894,0,74,70618.67,0,12.09357,9,1,1,0,1,152.4555,6426.704792,1,0
345,7,71,3360.57,1,10.40927,13,1,0,1,1,262.6106,2120.151113,0,1
4270,0,22,69327.78,1,13.07119875,10,2,0,1,1,262.610632,1758.735654,0,1
11722,1,20,97694.83,0,10.18788,16,2,0,0,0,112.4844,1247.347617,0,0
2166,0,47,16013.09,1,7.696462,11,1,1,0,1,197.4702,1348.318284,1,0
483,0,67,23891.75,0,7.533135,14,0,0,1,1,232.6415,4716.06213,0,1
7979,1,74,33413.26,0,9.736163,14,0,0,0,0,92.45514,506.4720015,1,0
21226,0,80,58528.77,0,9.656326,12,1,0,0,0,144.9607,4088.428701,0,1
40248,3,30,18998.58,0,12.63827,8,1,0,0,1,159.9512,5633.418217,0,1
3651,4,79,25315.11,0,12.11202,12,0,1,0,1,172.4555,4695.750395,0,1
3685,0,62,6093.26,0,9.018622,12,2,0,0,0,112.4844,5521.842531,0,0
187,2,72,52531.68,0,4.033514,13,1,0,0,0,112.4844,982.9761431,0,0
3703,4,66,9187.18,0,9.499419,12,0,0,1,1,187.6094,6310.455935,1,0
1480,0,63,48163.8,0,13.08013867,10,1,0,0,0,137.483594,1014.311651,1,0
167,1,88,16307.08,1,15.54568189,13,1,0,0,1,182.443347,1248.345698,1,0
2229,4,20,54895.16,1,14.62784306,17,2,1,0,1,152.488401,1124.353152,0,0
24936,0,70,105022.5,0,10.25311,12,1,0,0,0,157.4698,4551.763964,0,1
2109,3,79,37198.61,1,8.294166484,12,0,0,1,1,242.610632,1713.700682,1,0
2869,4,71,11422.46,0,5.644966,18,0,1,0,0,94.97283,5624.996529,1,0
8761,4,35,22046.5,0,11.09633,14,0,0,0,1,159.965,6186.049801,0,1
4046,4,52,67205.55,0,7.717303,10,0,1,0,1,142.4827,4390.483323,1,0
14693,0,85,107570.9,1,12.70753,16,1,1,1,1,235.1417,990.2063632,1,0
18945,10,20,26435.11,1,11.2124,11,3,1,1,1,210.127,1093.192377,0,1
20077,4,69,24641.27,1,13.25877,10,0,1,0,1,182.4653,1001.378182,0,1
6544,3,53,37808.3,0,15.06607,11,0,1,0,0,149.9778,5766.157948,0,1
594,2,78,75452.77,1,7.876098,13,1,0,1,0,217.4725,589.198137,0,1
1442,3,77,1737.57,0,10.49734,9,2,0,1,1,230.1344,5511.495437,0,0
1046,0,40,97088.5,0,12.70592,15,0,0,0,0,169.9928,1230.552027,0,1
5363,1,44,43141.58,0,10.52838,8,1,1,1,0,139.9568,6127.202373,0,1
601,0,82,20706.43,0,13.91677,16,1,0,0,1,139.9512,6206.957458,1,0
3463,1,73,72477.17,0,13.65897,13,0,0,1,0,152.4579,6075.403261,1,0
14945,1,60,15148.5,0,8.296729,11,2,0,0,1,159.965,5621.504803,0,1
793,0,75,39802.79,1,3.262720061,16,0,0,1,1,242.628057,724.6774743,0,1
20163,4,25,14738.27,1,10.02031,9,4,0,1,0,182.4676,695.0268746,0,1
629,8,80,43620.71,1,10.92788,13,0,0,1,1,275.1336,2044.80443,0,1
26640,2,42,77398.45,0,13.47255,10,1,1,0,1,152.5022,5324.687949,0,0
2137,0,56,40426.46,0,8.178866,12,1,0,1,0,172.4404,5395.692973,1,0
6923,6,53,68939.17,0,11.27782,10,1,1,1,1,222.6326,5960.117505,1,0
3880,1,77,46835.84,1,8.5269,12,1,0,1,1,200.1323,4333.830722,1,0
14523,0,50,36068.74,0,5.547142,9,1,0,1,0,139.9349,5813.907009,1,0
39731,2,68,23670.0,0,9.303023,10,0,0,0,0,139.983,5849.463694,1,0
56233,1,51,21397.92,0,11.24765,16,1,0,1,1,287.6427,6261.840951,0,1
748,1,77,40411.35,1,3.059459,12,0,1,1,1,222.65,1158.10468,0,1
7711,0,43,47529.47,1,13.17617062,14,1,0,1,0,117.472036,823.39436,0,0
843,0,80,20539.22,0,13.29687,16,3,0,1,1,220.1323,4657.315652,0,1
14559,9,47,31344.35,0,13.87639,12,2,1,0,1,184.9785,6391.573253,0,1
763,2,30,19498.34,0,16.12913,11,0,0,1,0,129.9621,2207.805016,1,0
5020,1,80,37577.46,1,13.80285,11,1,0,1,1,245.147,1187.8922,1,0
39,1,61,78090.5,1,4.472985,6,0,0,0,1,152.4742,1253.931577,1,0
3028,0,27,7128.27,0,8.71758667,5,2,0,0,1,149.984492,1559.824693,0,0
10232,1,84,42037.97,0,13.79652,16,0,0,0,0,124.9935,896.0387666,0,0
8236,1,23,33774.23,0,11.12678,6,4,0,1,1,242.6281,4954.889726,0,1
1073,1,66,20455.42,0,9.551626,11,2,0,1,0,172.4871,992.6561706,0,0
4308,4,84,54091.65,0,8.2556,11,3,0,0,1,169.9671,5107.688262,0,0
9054,2,28,5337.97,0,13.49663107,10,3,0,0,1,159.965008,1118.646915,0,1
54,3,49,75040.63,0,12.08421,10,3,0,1,0,204.9634,6139.348089,0,1
96,1,57,16649.73,0,6.824724,11,2,1,0,0,127.482,4862.320826,0,1
2114,1,49,47512.7,0,10.18517,8,1,0,1,0,139.9349,5543.326997,1,0
2765,1,25,81831.49,0,9.565924291,10,3,0,1,0,194.976769,704.7540406,0,1
3591,0,28,4241.63,0,10.55534,12,2,0,1,1,210.1051,6708.539556,1,0
61,4,86,36899.75,1,16.87597,14,0,0,1,1,210.1051,1774.439822,1,0
18745,0,70,78356.31,0,3.338743,14,0,0,1,0,204.9634,5588.56191,0,1
34669,4,71,11591.09,0,11.05733159,11,1,1,1,0,132.479779,1354.401018,1,0
8192,3,60,38317.73,1,10.62687,11,1,1,1,1,222.6654,2100.528824,0,0
17766,2,19,13774.14,0,7.457468,12,0,0,1,0,149.9621,5772.353993,0,1
610,1,30,100033.86,1,7.104001873,10,2,0,1,0,127.458638,505.6979276,0,0
1063,4,23,66612.08,0,6.216534,15,2,1,1,0,107.4806,4278.637138,0,0
213,5,56,76785.63,1,9.718721513,9,1,0,1,1,275.119794,1706.688082,0,1
12,3,41,29921.91,0,10.83099,10,1,1,0,1,162.4827,4402.52349,0,1
189,1,63,48178.83,0,8.200607,15,0,1,0,1,149.9598,1081.123619,0,1
32653,1,68,98298.22,0,7.11372,13,0,0,0,0,114.9838,839.5696843,0,0
80,0,30,74742.53,0,10.0151,7,1,1,1,0,194.9581,5071.720337,0,1
21833,1,77,24934.12,0,7.006661,9,2,1,0,1,117.4835,6100.344382,0,0
890,0,84,15550.06,0,10.35914,11,2,0,1,0,139.9816,5437.952701,0,0
2939,4,51,11269.01,0,10.87695,13,0,1,0,1,130.0064,704.9501482,0,0
46581,3,71,82554.24,0,4.12236456,18,1,0,0,0,92.488023,278.5411418,0,0
5334,2,42,97691.33,0,9.035069,11,0,0,0,0,137.4872,1400.209069,0,1
2558,3,73,21336.57,0,6.783472,9,0,1,0,1,152.4555,1786.980349,1,0
14839,2,42,12110.3,0,6.836654,15,1,1,0,1,129.9598,6374.14986,1,0
27,3,51,28695.86,0,10.92665,8,1,1,0,0,114.9728,449.1682295,0,1
88,1,52,19821.7,1,9.032895096,12,2,0,0,1,159.947583,1714.568513,1,0
481,6,43,11661.07,1,6.858268186,16,1,0,1,1,242.610632,1680.337106,1,0
28755,0,57,36057.73,0,14.84998,6,1,0,0,1,179.9476,902.9358857,0,1
122,2,85,25381.91,0,13.05308,18,2,1,1,0,152.509,5429.301177,0,0
36172,1,23,8626.93,0,13.16243,10,1,1,1,0,172.4624,1187.710162,0,1
1517,1,62,65783.84,0,8.256566,10,0,0,1,0,139.9349,6285.15592,1,0
13222,0,58,32708.23,0,10.57865,14,1,0,1,0,182.4538,4762.326261,0,1
19942,0,48,23856.64,0,11.9811,6,2,0,1,1,210.1518,5157.76159,0,0
28319,1,83,14545.96,0,8.644559,7,1,1,0,0,115.0021,3713.937564,0,0
10587,3,30,56817.96,1,11.02277295,17,2,0,0,1,182.446995,937.3165462,0,1
19092,2,70,49830.03,0,8.244838,12,1,0,1,1,267.6427,6315.89486,1,0
955,4,81,38866.92,1,12.19296315,10,1,0,1,1,242.628057,1047.361909,0,1
2912,3,81,19645.07,0,10.94239,12,2,0,1,0,104.9629,5934.090437,0,0
13015,0,77,42693.35,1,4.443747,11,1,1,1,1,235.1417,1617.064452,1,0
70,2,61,19367.11,0,14.0923,11,1,1,0,1,152.5022,5935.756323,0,0
18110,3,28,39632.68,0,7.308628,16,1,0,1,0,149.9483,4444.639718,0,1
9179,1,27,8211.32,0,13.32082,12,1,0,0,0,79.97886,371.8766911,0,0
3519,0,38,31980.81,0,12.236238,11,1,1,0,1,184.978458,669.0040793,0,1
28558,7,76,81311.64,0,13.93608,13,1,1,1,0,152.4798,5385.903276,0,1
77,1,42,11287.26,0,5.124854,14,7,0,1,1,230.1051,6349.139653,0,1
33372,2,56,18342.12,0,6.68082638,17,1,0,1,0,149.962093,1180.588788,0,1
484,0,84,28810.43,0,10.39064,12,2,0,1,0,184.9496,4998.863127,1,0
393,2,37,14745.74,1,13.15573,14,0,0,0,0,149.9928,993.4525617,1,0
130,1,29,40364.46,0,9.444273,14,1,0,1,0,172.4579,5588.834646,0,1
1430,1,76,71560.17,1,8.989551,12,2,0,0,1,139.9512,1745.07852,1,0
7676,7,18,32058.65,1,8.965014,14,0,0,0,1,149.9378,1669.828557,1,0
3177,3,23,19494.75,1,10.92246098,10,1,0,1,0,149.944668,1954.080809,1,0
29105,8,37,76587.52,1,14.20099,15,0,0,1,1,207.6094,4779.956484,0,1
8582,4,46,43885.58,0,6.111405,21,4,0,0,1,149.9707,4803.633727,0,0
324,1,35,72462.36,1,12.22761,13,0,0,1,1,242.6106,2715.021658,1,0
976,2,53,20602.34,0,9.835139,15,1,0,0,0,124.9781,5140.00849,0,1
3185,7,80,60909.21,1,5.981761,15,2,0,0,0,179.9794,722.0495418,0,1
62429,2,46,26823.13,0,10.38427,10,1,0,0,0,167.4564,5576.128456,0,1
14802,2,26,14345.87,0,7.484153,11,0,0,1,0,159.9349,2150.01852,0,1
8852,0,88,51856.16,0,8.421281,12,0,1,1,1,202.65,6515.886968,1,0
37639,4,78,35738.68,0,7.875203,15,1,0,0,1,194.9699,1003.915085,0,1
2231,2,71,38833.39,0,6.447173,15,0,0,0,0,157.4698,5372.80048,0,1
27011,0,53,12101.41,0,5.199803,15,2,0,1,0,172.4441,4237.980107,0,1
13190,2,66,18974.4,0,13.51845,15,0,1,1,1,257.6513,7006.344444,1,0
8683,2,61,56915.0,0,9.41287,11,2,0,1,0,184.9634,5356.543952,1,0
5450,0,72,41036.59,0,17.59522,13,2,0,0,1,149.9378,6081.603462,1,0
13970,1,75,9267.97,0,13.55747919,8,0,0,1,1,232.637807,1970.26742,1,0
22602,1,67,40683.97,0,13.47376,16,0,0,0,0,179.9794,4282.995447,0,1
592,9,29,26774.2,0,5.51551,11,0,0,0,0,92.45514,6208.587013,1,0
8621,1,37,51606.19,1,15.61280724,12,0,1,1,0,152.479779,602.4065111,0,1
5651,1,37,19533.5,1,11.64173568,11,0,1,1,0,164.985293,1882.951404,1,0
670,0,37,47862.33,1,11.63333,14,1,0,0,1,162.4608,1246.154559,1,0
10148,1,82,63225.56,1,10.67873215,10,0,0,1,0,172.487091,1480.891431,0,0
827,4,31,15481.45,0,7.750073,15,0,0,0,1,194.9525,6768.49967,1,0
2065,0,57,12181.61,1,12.17617,13,0,0,1,0,192.4404,1318.124689,0,1
946,3,36,64284.53,1,6.063243,7,0,0,0,0,137.4698,1184.335827,1,0
61,1,35,22206.84,0,9.240966,12,0,1,0,1,149.9598,5098.53904,0,1
15695,3,73,45840.55,1,8.898744,16,1,0,1,0,117.4392,1618.001407,1,0
19237,0,55,66342.21,0,10.54347,10,0,0,0,1,139.965,6176.784118,1,0
924,1,46,67172.04,0,11.07391,16,1,1,1,0,142.4526,1918.333346,1,0
213,0,75,32910.92,0,8.955689,16,2,1,0,0,114.9728,1241.590602,0,1
42910,2,20,28990.97,0,14.05835,8,0,1,0,1,194.9744,5877.566424,0,1
164,4,23,25447.24,1,10.03692527,11,0,0,0,0,137.469817,922.4502594,1,0
321,3,76,41753.09,0,7.838764,18,2,1,1,1,265.1283,6255.953775,0,1
5381,1,52,36472.39,0,8.702949,11,0,0,1,1,220.1615,5672.886971,0,0
21572,1,34,29321.34,1,11.6262,15,0,1,1,1,265.1283,1186.556596,0,1
5019,2,65,16462.33,0,9.416598,10,2,0,0,1,169.9378,5393.505389,0,1
63911,0,25,16057.58,0,11.17837,13,0,1,0,1,217.4702,1088.018039,0,1
13168,1,80,49761.98,0,7.917411,11,2,0,0,0,124.9781,5021.919456,0,1
23247,4,42,90902.55,1,8.111689,10,5,1,1,0,142.4993,754.1266839,0,0
70,1,37,57062.8,0,8.455302586,10,0,1,1,0,187.481057,1885.164449,1,0
1397,3,57,60251.75,1,13.65070244,11,2,1,1,1,177.65076,771.5712211,0,0
3122,3,63,100711.6,0,8.65099,10,2,0,1,0,162.4538,5203.678475,1,0
8979,4,81,46472.71,0,9.487624,17,1,1,1,0,199.9902,2072.299479,1,0
877,1,19,14075.36,1,10.29101591,18,1,1,0,1,162.482694,1359.631961,0,1
244,8,66,21909.54,0,13.23763,9,2,0,0,0,112.4551,1054.031935,0,1
13474,4,61,31559.08,0,8.84265,10,0,0,0,1,127.475,871.6497245,0,0
13736,5,35,12521.22,0,10.34638,10,0,0,1,1,210.138,5380.320825,0,0
33960,3,52,19839.57,0,11.26452,10,0,0,1,0,129.9483,1113.503645,1,0
9489,0,30,15693.82,0,10.0764,16,0,1,0,0,117.5152,1183.953112,0,0
5157,8,75,36342.31,1,15.40917963,15,2,0,1,0,217.472533,882.1160656,0,1
11725,1,76,9880.38,0,11.38673,14,2,0,1,1,252.6378,5863.301733,0,1
141,8,60,20537.04,1,10.19137,12,1,0,0,1,204.9797,1412.381474,0,1
32066,2,38,24481.75,0,7.545047,11,1,0,0,0,134.9509,465.1896546,0,1
1897,0,78,2488.36,1,7.446156322,15,2,1,0,1,154.991856,1135.519834,1,0
4827,0,31,37734.22,1,16.64886,12,1,1,1,1,245.1457,922.5780039,0,1
47757,7,89,22290.4,1,8.76195,11,0,1,1,1,257.6375,1640.268544,1,0
2476,2,64,168097.1,0,10.69315843,12,0,0,0,1,192.470522,985.0943424,0,1
545,0,49,70285.78,0,10.94527,15,2,0,1,0,162.4713,5040.384412,0,1
5490,0,35,15393.51,0,11.82966,15,3,1,0,1,172.4555,5273.813487,0,1
11974,0,27,44447.24,1,8.667871777,14,2,1,0,0,127.511223,1114.016493,0,0
26736,1,25,113086.55,0,13.18785324,16,3,1,0,0,150.006987,534.5843758,0,0
1725,0,55,27821.92,0,14.87485,15,0,0,1,0,172.4733,4183.300117,0,0
309,5,42,21355.46,0,9.96723,9,0,0,0,0,192.4885,5872.762953,0,1
825,0,35,51608.52,0,10.2689,9,0,1,0,1,204.961,4368.754806,0,1
1049,3,67,19657.14,0,14.6040829,12,3,0,0,0,114.983787,593.8572264,0,0
26061,1,87,5269.25,0,7.10498,13,2,1,0,0,117.4686,812.4076078,1,0
1679,3,37,21599.58,0,12.85761,4,1,0,0,0,147.4738,3874.362144,0,1
25735,1,82,40528.85,0,8.964938,15,1,0,0,1,202.4433,1540.003272,0,1
1077,0,39,55044.0,0,15.49091,10,0,0,0,1,127.4421,5256.017788,1,0
4,1,36,1616.02,1,8.845497,10,0,0,0,1,214.9663,2176.358333,0,1
2701,0,88,27140.05,1,16.19038,6,1,0,1,1,255.1198,1966.201755,1,0
1416,0,63,23355.34,0,14.05088,14,0,1,0,0,127.4783,4932.430411,1,0
30097,8,62,15292.25,1,17.05256354,14,0,1,1,1,245.131966,954.0290712,0,1
28759,6,46,32885.95,0,9.044025424,12,0,0,0,0,124.97808,573.751474,0,1
589,7,21,63171.36,0,12.77256,9,1,0,1,0,162.4538,1667.506374,1,0
28804,0,63,23514.45,1,10.6945716,17,4,0,0,0,104.964303,1370.012453,1,0
4286,0,33,19016.55,0,12.12014,16,3,1,0,1,164.9785,5144.987347,1,0
13680,1,63,46959.04,0,9.642667,15,0,0,1,0,162.4538,4506.056002,1,0
31725,0,63,39231.3,0,15.00434,18,0,0,1,0,162.5005,4021.274223,0,0
913,1,22,17563.31,0,11.36276,17,0,0,0,0,124.9935,4043.335333,0,0
369,2,53,91696.0,0,7.889969,10,2,0,1,1,175.1331,6135.277354,0,0
37080,7,84,68825.55,0,9.054731,10,1,1,0,0,162.5007,5608.639508,0,1
1012,2,53,15625.86,1,10.74617,5,2,1,0,0,94.97283,983.5423493,1,0
1899,1,81,22319.36,0,14.22713,7,1,1,0,0,172.5104,4996.932332,0,1
5943,4,31,2475.81,1,8.751864,16,2,0,1,1,232.6378,5088.789141,1,0
996,0,82,29906.71,1,6.924593,8,0,1,1,1,242.6326,1177.660151,0,1
30935,0,86,5024.61,0,9.35316,13,3,0,0,0,167.4564,5175.585295,0,1
30672,7,65,59990.91,0,9.604665557,14,0,0,1,0,149.948316,767.8506996,0,1
5590,0,26,67402.55,0,12.0016,10,0,0,0,0,114.9838,5276.526343,0,0
30228,1,26,20770.05,0,8.180859,12,0,0,1,0,129.9621,2116.26369,1,0
3157,0,68,13970.62,0,10.44715,15,2,1,0,1,162.4827,3869.872224,0,1
24416,1,34,37860.53,0,11.6041258,8,1,1,1,0,194.958118,658.4234711,0,1
878,4,52,48038.44,1,9.5872321,10,3,0,0,1,114.965789,1737.043258,0,0
2416,0,83,152813.5,0,12.19182,13,1,0,0,0,117.4872,4899.758441,1,0
53879,1,82,32833.84,0,17.76091,10,0,1,0,0,169.9741,5243.121015,0,1
753,3,32,19379.79,0,13.84152,12,2,0,1,1,252.624,6259.78278,0,1
5176,3,82,10480.49,0,10.24188,17,0,0,0,0,147.5031,5081.314229,0,0
2472,4,27,51670.17,0,6.790997,9,2,0,0,0,134.9509,5114.144656,0,1
6055,1,31,27303.52,0,5.256893,7,0,0,0,1,147.4421,5718.272878,0,1
29015,0,64,83912.29,0,10.89877,12,4,1,0,1,197.4876,5406.560212,0,1
1028,2,24,34292.78,0,16.16759956,9,2,1,0,1,139.979239,1214.758985,0,0
16350,1,24,24700.6,0,6.162241,12,0,1,1,0,152.466,1318.102379,0,1
1612,1,64,12319.63,0,12.37397,15,2,0,0,0,92.48802,4859.191572,0,0
8120,1,88,17824.03,0,11.96892,17,2,0,0,0,104.9643,5967.092974,1,0
1030,0,37,65592.66,0,14.44405,7,2,1,0,0,159.9875,4254.289639,0,1
684,2,62,28664.45,1,5.071108,9,0,0,0,1,149.9378,1025.253482,1,0
3876,4,62,43293.26,0,11.51007,13,1,1,0,0,127.4958,5998.410517,0,1
31560,3,20,7657.12,0,10.24791,12,0,1,0,0,149.9778,609.9482209,0,1
450,0,25,39681.63,1,4.06907,16,0,0,1,0,194.9768,829.6494763,0,1
34941,2,51,2439.79,0,5.754038,5,2,0,1,0,149.9483,764.0244287,0,1
389,3,85,28175.21,0,12.13223,13,1,1,0,1,162.4982,6147.295218,0,0
497,4,60,31574.68,1,5.49158,12,1,0,1,0,184.9496,1186.812133,1,0
7972,2,74,18620.8,1,10.97789,7,1,0,0,1,139.965,2190.039608,1,0
610,0,49,32745.98,1,12.76804,12,1,0,0,0,137.4836,768.6735365,1,0
50869,3,27,145569.5,1,12.87677,6,2,1,0,1,174.9919,755.0711809,0,1
2353,1,43,37634.23,0,10.11765,16,0,0,0,0,167.4564,3755.734311,0,1
50288,2,32,19439.54,1,15.9111278,15,1,0,0,1,139.951231,1259.468498,1,0
13768,4,80,9450.84,1,9.53003591,16,1,0,1,0,137.468388,649.3891796,0,0
20759,3,70,34260.52,0,15.8889,11,1,0,1,1,230.1051,1981.140361,0,1
18518,2,68,31935.71,0,8.847661,18,1,0,1,0,159.9349,5486.748112,0,1
24570,3,54,69911.65,0,13.30886,16,0,0,1,1,220.1323,6509.69336,0,1
63465,8,25,69472.61,0,8.211382,5,1,1,0,1,142.4689,1697.797856,1,0
33551,3,28,72549.36,0,11.42361,17,2,1,0,1,229.9931,5189.736525,0,1
760,1,34,22447.98,1,10.72646,12,0,0,1,0,182.4676,758.5059535,0,1
2451,0,78,40810.36,0,7.466966,11,3,1,0,0,117.5015,5897.711605,0,0
932,3,30,27497.85,0,6.905307,11,0,1,0,0,114.9728,5396.112945,0,1
6161,10,86,10803.89,0,10.47394,10,0,0,1,0,127.4586,4531.562513,0,0
5342,2,58,32710.04,1,6.272973,13,2,1,1,1,235.1417,1742.049983,1,0
371,0,50,14053.15,1,14.17602329,14,0,1,1,0,199.990219,1806.970628,1,0
2453,3,57,11121.39,1,8.962651,11,1,0,1,1,267.6427,1571.964276,1,0
61258,0,86,26961.29,0,10.7334,12,1,0,1,1,187.656,5878.826599,0,0
840,1,82,70308.97,0,13.82786,15,0,0,0,1,169.9378,6112.430745,0,1
3334,1,46,25126.23,0,14.66578819,14,0,1,1,0,187.513939,1009.567691,0,0
52322,2,64,79298.31,0,11.58716,11,1,0,1,0,152.4579,6322.394651,1,0
2387,2,65,36242.89,0,11.27386,11,1,1,0,1,149.989,4281.425931,0,0
3499,0,68,115510.46,0,5.083995994,3,1,1,0,1,162.468917,443.984031,0,1
15652,2,65,46602.46,0,11.13317,8,0,1,0,1,175.0211,5819.074546,0,0
331,5,54,75034.41,0,11.03721,17,3,1,1,0,129.9763,5194.999763,0,0
3730,0,35,51204.25,0,9.800567,11,1,0,0,0,179.9794,4805.533141,0,1
103,2,55,76763.34,0,14.62487,12,1,1,0,0,139.9875,2143.189724,1,0
34639,1,84,76925.67,1,9.380891,12,0,0,1,0,142.4713,899.976724,1,0
2593,3,68,22555.47,1,15.2165,16,0,1,1,1,190.1737,4591.422629,0,0
45487,1,75,49518.71,0,9.622553575,15,2,1,0,0,127.478341,1526.143641,1,0
24475,2,72,26965.24,1,9.883011,15,3,1,0,1,184.9785,780.9545758,0,1
24385,1,45,43388.31,0,11.79283,8,1,0,0,1,194.9663,4072.167583,1,0
1512,2,79,80176.6,1,10.62558,16,0,0,1,1,252.624,655.8025029,0,1
16110,0,73,125041.1,0,5.903059,10,1,0,1,0,172.4441,5613.208858,0,1
7256,2,32,29361.24,1,16.82309021,13,3,1,0,1,229.993134,729.7054333,0,1
9144,0,54,40257.26,0,11.06218,14,0,1,1,1,245.132,2171.232828,0,1
540,0,62,37935.6,0,9.643868,15,1,1,0,1,117.4835,856.3808128,0,0
53266,10,79,42222.25,0,9.31547,14,1,0,0,1,172.4567,6432.294015,1,0
29,2,72,43738.55,0,10.07197012,12,0,1,0,1,162.482694,792.520824,0,1
746,0,66,10882.02,0,13.28523257,9,3,0,0,0,144.960655,1428.427469,0,1
104,3,36,72663.08,0,10.48235,11,2,0,0,1,182.4433,1968.083882,1,0
1220,0,40,50455.61,0,9.329676,14,0,1,1,0,142.4526,5893.413959,1,0
2128,2,43,86114.5,0,12.58727,14,1,1,1,1,232.652,6416.029238,0,0
1261,3,47,13978.55,0,8.952255,16,1,1,0,0,114.9728,5731.337685,0,1
388,2,43,79669.11,0,11.20745718,14,0,0,0,1,159.994242,2687.9401,0,0
18075,3,66,4846.55,0,4.146676,13,2,0,1,1,200.1652,5175.601342,0,0
1780,4,54,27152.87,1,10.64116,12,1,0,1,0,159.9349,880.8737878,0,1
676,1,68,16717.1,0,16.76653,8,2,1,0,1,172.4555,1006.466252,0,1
2029,1,86,18584.57,0,1.556499,16,0,0,0,0,137.4872,4147.198681,0,1
33328,4,46,40957.31,1,3.977098,14,2,1,1,1,245.1612,985.96179,0,0
5762,3,59,35216.42,0,11.30515,12,1,0,0,1,214.9663,6230.661267,0,1
4928,0,86,14382.5,1,10.73266,12,1,1,1,0,207.4811,4042.115496,0,1
33965,2,26,137977.7,0,4.788138,8,0,0,1,0,129.9483,6001.350967,1,0
2640,4,50,26314.99,0,10.83815,17,1,0,0,0,124.9643,5725.195787,0,1
8738,1,32,5440.68,0,6.09105,14,1,1,0,0,175.0062,4594.301628,1,0
496,3,88,102322.6,0,0.3918659,19,2,1,1,1,210.127,4665.805714,0,1
195,3,89,45544.64,0,9.009847,17,2,1,1,0,152.4624,6211.528262,1,0
73671,2,27,12211.88,0,12.2056,15,0,0,1,0,172.4441,628.4063951,0,1
7256,3,74,42386.84,0,12.2870805,9,0,0,0,0,104.97808,1220.452161,1,0
215,2,77,36779.58,0,7.371937,14,2,0,1,0,139.9349,6483.348101,1,0
197,10,40,42964.75,0,9.161002,15,0,0,0,0,124.9935,1438.429891,0,0
313,0,39,17571.8,0,6.668187,14,2,0,1,1,200.1323,5467.571494,1,0
1576,1,61,75515.78,0,5.763324,12,0,0,1,0,162.4538,6497.863463,1,0
1512,1,84,37774.81,1,11.70582668,11,1,1,0,1,152.488401,1580.43019,0,0
14208,1,48,12381.51,0,9.410183,15,1,0,1,0,169.9447,5040.96101,0,1
177,0,63,61325.92,1,8.735032,12,0,0,1,1,240.1149,1570.153315,0,1
82,1,18,24495.35,0,11.0488,12,0,0,0,0,112.4551,5392.197566,0,1
40305,2,28,10342.14,0,9.553427818,8,1,1,0,0,95.019486,1270.217581,0,0
17701,3,83,22660.2,0,8.420992898,15,3,1,0,1,185.007692,1039.357983,0,0
11466,1,77,41646.4,0,5.185535,9,2,1,0,0,149.9741,6498.14477,1,0
43881,1,52,7321.37,1,8.805561,9,1,1,1,1,222.6326,2028.886621,1,0
27059,3,71,17170.93,0,9.152394,8,1,1,0,1,182.4653,5294.992478,0,1
2562,0,65,4795.94,1,10.61107,8,3,1,1,1,235.1591,840.6246629,0,1
959,0,86,62709.94,1,11.19605,9,0,0,0,1,159.9476,782.6074848,1,0
447,1,22,39281.35,0,14.68014234,12,0,0,1,0,204.963371,1262.007891,0,1
74172,3,80,146317.6,0,9.167299,12,2,0,0,0,147.4564,5735.926133,1,0
