Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,OnlineSecurity,StreamingTV,StreamingMovies,MonthlyCharge,Bandwidth_GB_Year,InternetService_DSL,InternetService_Fiber Optic
8582,9,65,74746.77,0,10.3085,8,1,1,1,1,212.6695,5645.101799,0,0
121,1,57,27832.81,1,10.41254,10,0,0,1,1,222.6609,6373.012781,0,0
396,1,61,42590.57,0,9.846701,13,0,0,0,1,159.965,4989.154555,0,1
14970,1,81,42859.18,0,3.590889,13,0,1,0,1,207.4974,6166.675945,0,1
16503,3,23,19508.33,0,8.224676,10,0,0,0,0,124.9643,628.7093519,0,1
1565,1,81,28181.92,1,9.427912,11,1,1,1,0,119.9897,1439.519609,0,0
19951,1,68,5960.43,0,8.696081,15,1,0,1,0,137.4392,3673.166054,0,1
4917,3,25,3110.21,0,10.27024,18,1,0,0,0,92.45514,5134.690478,1,0
98,1,32,57826.31,0,7.233747171,8,0,0,1,0,137.439154,495.8370195,0,1
35643,0,37,20406.36,0,8.849924,10,0,0,0,1,194.9699,4608.506607,0,1
17783,1,69,37021.79,0,9.233657,11,1,0,1,1,232.6707,6176.145515,0,0
1410,1,88,33217.6,0,10.0409,7,2,1,0,0,127.4958,5132.685447,0,1
2854,1,49,57886.92,0,8.96244,14,0,0,1,0,204.9496,5511.102916,0,1
417,2,83,25886.2,0,8.961461799,15,1,0,0,0,169.992756,250.9270047,0,1
38753,1,41,55264.57,0,12.84598904,14,2,1,0,1,207.49737,1289.886774,0,1
2578,1,23,25895.26,0,8.494806,8,1,1,1,0,139.9568,1117.452708,0,1
28254,0,67,10529.16,0,10.89757,13,0,0,0,1,114.9658,4656.349658,0,0
9124,1,23,13419.4,1,4.457169,11,2,0,1,1,232.624,6842.591894,1,0
27314,4,56,118070.7,0,12.03852,17,0,0,0,0,157.4836,5856.007779,0,1
1692,4,25,63650.54,0,11.39765385,8,1,0,0,0,169.992756,700.7343179,0,1
590,9,32,108839.1,0,9.945653,13,0,0,0,0,117.4872,1009.028786,1,0
392,0,76,35415.95,0,12.36724,7,3,0,1,0,204.9496,6099.562776,0,1
2085,3,77,67829.44,1,10.34444,15,0,0,1,1,220.1615,1507.261366,0,0
115,2,24,14692.76,0,8.590983,8,1,1,0,0,160.0013,5198.878568,0,1
49907,0,48,26480.5,0,10.85729,11,0,0,0,0,114.9509,6259.287322,1,0
39391,7,42,14802.57,0,9.885448,10,1,1,1,0,194.9581,6308.688863,0,1
5869,0,86,44607.35,0,19.01962,17,1,0,0,0,134.9509,3260.745232,0,1
1181,2,68,113002.5,0,10.21959,16,1,0,1,0,137.4392,4469.238447,0,1
5714,0,60,41058.3,0,9.515742803,11,2,0,0,1,172.456745,1340.373707,1,0
1627,2,37,111380.52,0,5.129502971,15,0,0,0,0,79.978861,333.3304389,0,0
406,0,45,38487.58,0,9.175744,16,1,0,0,0,124.9643,310.8595496,0,1
6572,0,38,48724.89,0,12.87371,13,2,0,1,1,242.6435,6121.654756,0,0
1265,3,45,79363.76,1,9.865242,13,0,0,1,1,212.6415,6009.463821,1,0
16246,0,33,36311.55,0,9.528274,18,2,1,0,1,162.4689,4770.483341,0,1
64,0,62,41287.82,0,9.953423,16,1,0,1,0,152.4579,6116.781073,1,0
1355,5,57,38957.95,0,11.61185,10,1,1,1,1,212.6695,4625.577762,0,0
4846,3,88,29803.1,0,12.36929,12,2,1,1,0,187.4847,6056.563368,0,1
22385,3,77,17176.57,1,8.619073,8,2,1,0,0,182.497,939.4887657,0,1
290,4,56,11345.68,0,9.360835,13,5,0,1,0,162.4538,6262.462856,1,0
3744,2,18,23055.92,1,7.604163,13,1,1,1,1,177.6508,1381.709993,0,0
11582,4,26,50930.19,0,6.947436,10,0,0,1,1,230.1051,5998.967483,0,1
224,7,34,42917.45,0,8.211187999,7,3,1,1,0,152.479779,1930.805216,0,1
2077,1,65,14606.55,0,11.64985,9,1,0,1,1,255.1336,6755.042431,1,0
191,2,26,5911.41,0,8.274459,11,2,0,0,0,104.9643,6174.634632,1,0
5885,3,27,43133.76,1,11.60381433,17,1,0,1,1,187.656013,2171.802329,0,0
4996,0,60,12100.28,0,7.683526,12,3,0,0,0,124.9607,929.0075954,1,0
5924,3,84,73613.88,0,6.797028,14,0,0,0,1,172.5034,6066.79912,0,0
22548,0,49,156571.0,1,4.929908,11,0,0,0,0,124.9781,311.8065152,0,1
549,0,60,51546.63,0,12.56358,11,1,0,1,1,262.6106,5064.97133,0,1
1649,4,45,17231.33,0,8.967487,11,2,0,1,0,192.4404,5315.375131,0,1
19001,3,83,35982.39,0,10.6224092,10,1,0,1,0,139.981577,825.6469228,0,0
32,2,51,54290.34,0,12.09389,10,1,0,0,1,149.9845,1224.72764,0,0
219,0,60,49693.17,0,10.93898196,12,1,1,0,1,152.502178,1097.703155,0,0
9510,3,51,43850.44,1,14.02417,11,1,0,1,1,287.6427,6462.269067,0,1
503,2,59,31633.68,0,7.950571,10,2,0,0,0,92.5018,5597.999017,0,0
37,4,89,38986.79,0,14.70152,18,1,0,0,0,147.4564,5659.985455,1,0
17242,2,50,49782.7,0,3.978796,12,0,0,0,0,147.5031,1149.144476,0,0
189,1,47,67730.58,0,12.41387,11,3,0,0,0,112.4844,5814.158774,0,0
38335,0,32,49486.67,0,2.891818,11,1,1,1,1,235.1417,6551.623181,1,0
26729,0,48,39939.55,0,12.20892,11,2,0,1,0,117.4392,1297.061633,1,0
15074,0,58,97057.93,0,11.34414273,13,0,0,0,0,114.983787,391.7847619,0,0
176,0,73,9316.7,0,11.17449,13,0,0,0,1,207.4754,6238.598854,1,0
271,0,45,46994.01,0,13.48181,7,2,0,0,0,79.97886,5389.491157,0,0
1349,3,35,24176.28,0,7.790259,15,2,0,1,0,149.9483,5831.475339,0,1
2667,1,42,16447.16,1,8.521897,13,1,0,1,0,149.9621,3035.613983,0,1
2529,1,36,58937.05,1,13.18151,11,2,1,1,1,190.127,4499.020965,1,0
345,4,29,114851.2,0,5.888136,12,0,1,0,1,209.9931,4735.622867,1,0
13553,0,79,56096.93,0,12.55721923,22,0,1,1,1,190.173699,1606.847228,0,0
372,4,46,30783.19,0,14.14099,15,1,0,1,0,197.4725,1418.137965,1,0
6932,3,19,15694.8,0,7.423334085,16,1,0,0,0,147.460067,1561.767949,0,1
19912,4,36,21961.36,0,11.68358,13,1,1,1,0,142.4526,6548.739039,1,0
3161,5,56,6327.17,0,10.88222,15,0,0,0,0,147.4738,1164.755978,0,1
1714,8,27,57922.83,0,12.67625,9,1,0,1,0,184.9634,6641.027483,1,0
845,2,75,14741.19,0,7.832718,10,1,0,1,0,169.9447,1811.777309,0,1
587,3,29,8068.23,0,9.92206,11,1,0,0,0,117.4872,6470.044027,1,0
630,1,41,25377.95,0,7.175155,9,0,0,0,1,149.9378,5301.860931,1,0
1227,0,65,41624.04,1,9.651504,9,1,0,0,1,127.4887,889.7590173,0,0
5582,3,63,28799.3,0,5.767712,11,1,0,1,0,184.967,4639.026778,0,1
1838,3,27,73031.71,0,9.488845,12,1,0,0,0,102.4746,4909.571736,0,0
109,4,20,76136.04,0,12.1663565,8,0,0,0,0,167.456419,1197.180331,0,1
8778,4,66,5601.94,1,13.63078539,10,0,0,1,0,164.967019,3293.015758,1,0
21044,5,19,45631.91,1,6.980525959,13,0,0,0,1,169.937833,1299.240934,0,1
38072,3,28,31547.84,0,8.546718,14,1,0,0,0,92.45514,5899.437256,1,0
46,3,83,45244.55,0,10.30218,15,1,0,1,0,192.4404,5857.937007,0,1
30211,4,53,11738.87,0,13.82399,8,1,0,1,1,187.6094,6570.010431,1,0
13111,1,70,9763.48,0,12.29021,12,2,0,0,0,157.4836,5098.702474,0,1
42272,0,62,14551.58,0,13.28085,9,1,0,1,1,197.6288,4806.825085,0,0
11677,3,49,51058.06,1,5.379363,12,1,1,1,1,235.1417,5463.709926,1,0
529,3,58,70476.82,1,3.564651961,9,2,0,0,0,159.965581,1066.632555,1,0
20586,1,65,47738.37,1,11.284594,11,1,0,0,1,214.966286,961.1315871,0,1
916,2,23,28578.65,0,11.41912,7,0,0,0,0,92.48802,4494.849931,0,0
867,1,81,52085.92,1,10.44399,12,1,0,0,1,169.9378,276.5777606,0,1
9205,0,24,30834.89,0,13.85041,17,1,0,0,0,159.9794,6531.657744,1,0
21895,0,75,65841.25,0,8.914901,14,1,0,1,1,252.6378,4956.725532,0,1
94,4,35,25010.43,0,10.0174,14,2,1,0,0,104.9923,5228.370034,0,0
16455,2,62,12705.84,0,14.64928,18,2,0,1,1,252.6378,6130.335448,0,1
2677,1,43,22303.29,1,9.565152901,13,2,0,1,1,240.114868,708.9358044,0,1
5256,1,30,76930.11,0,13.04428,11,0,0,0,1,174.9699,6538.750068,1,0
4880,0,27,89539.21,0,7.402994,19,2,0,0,1,139.965,6545.565039,1,0
261,0,77,33654.79,1,7.337524,13,1,1,0,1,152.4555,1357.166073,1,0
43208,0,54,53517.26,0,5.083439,12,0,0,1,0,184.967,5642.295973,0,1
1208,1,21,12829.0,0,10.82034,12,2,0,0,1,147.4421,5087.668651,0,1
22858,0,18,21136.06,0,8.297045,9,0,1,0,1,194.9744,5862.216204,0,1
37080,0,67,18759.85,0,11.57551,11,0,0,1,1,187.6094,6542.285377,1,0
2813,3,46,48719.4,0,11.49116,9,3,1,1,1,222.6654,6433.080677,0,0
110,2,30,52798.88,0,8.51921,7,2,1,1,1,257.6549,6388.31821,0,1
243,2,43,46515.2,0,6.029557,10,2,1,0,0,129.9915,5771.251702,1,0
1451,1,55,41526.48,0,10.6861,12,2,0,1,0,137.4392,5590.582279,0,1
18216,6,66,21122.58,0,14.63487,13,2,0,0,1,182.4433,5493.9737,1,0
2423,5,56,63774.11,1,10.0948,7,1,0,1,1,187.6094,5530.883577,1,0
8834,0,64,15719.1,1,8.301488,15,2,0,0,1,172.4567,946.9600501,1,0
1961,4,50,23753.54,1,7.064722,10,0,0,0,0,92.45514,785.2993593,1,0
231,1,70,22139.63,1,9.396558793,12,1,0,1,1,232.670689,1526.533644,0,0
34,2,35,19755.4,0,10.0507,12,1,0,0,0,92.45514,6058.310861,1,0
3879,1,52,6904.02,0,13.68107774,14,0,1,0,0,82.496547,923.420908,0,0
35913,8,61,13511.2,0,7.008065,14,3,0,1,1,222.6143,6792.669914,1,0
136,5,74,25942.1,1,11.13156721,8,1,1,1,0,174.958118,2680.762173,1,0
105,2,76,90643.01,0,6.556398,10,2,0,0,1,139.9512,4888.502724,1,0
34381,3,74,6932.32,1,8.665467,15,1,0,1,1,245.147,1860.127661,1,0
256,1,20,34759.58,0,6.229531,8,2,0,0,0,117.4872,3810.881389,1,0
26601,0,76,19288.27,0,11.97665938,12,1,0,0,0,112.484375,625.2785223,0,0
679,0,81,13960.75,0,14.72939,7,1,0,0,1,159.965,4727.77449,0,1
939,8,41,60834.36,1,8.31138,8,0,1,0,0,142.5007,1697.166405,1,0
3639,1,63,51992.79,1,10.2863601,10,1,0,1,1,207.609354,849.1972541,0,1
4528,1,41,34754.46,0,6.304843,10,0,1,1,1,255.1417,6140.647609,0,1
1393,0,82,28571.57,0,13.52972,16,0,0,0,0,169.9928,5798.959401,0,1
2333,2,71,93402.26,1,12.41991,10,0,0,1,1,232.624,1855.20004,1,0
28016,0,66,19161.27,0,6.776805,9,0,0,1,0,159.9642,562.8048829,0,0
799,4,49,31644.7,0,15.76975133,8,1,0,0,1,227.475448,1599.474597,0,1
2800,1,70,30805.5,0,7.379511,14,2,0,1,1,187.656,978.4054903,0,0
23438,2,70,6088.74,1,10.14904497,14,2,1,0,1,217.483972,1283.000223,0,1
738,0,70,41978.12,0,13.47145,10,1,1,0,1,154.9919,5454.264521,1,0
136,4,61,34411.1,0,12.81844,13,2,1,0,0,137.4686,5598.578895,0,1
743,1,18,1193.19,1,12.00707872,13,0,1,1,0,132.466002,1196.617394,1,0
8826,0,44,10737.28,0,10.39268,10,0,0,0,1,182.4608,5109.918342,0,1
328,1,33,81170.43,0,13.08571695,11,1,0,1,0,127.458638,1025.701125,0,0
1970,7,21,35876.08,0,10.17406,10,0,0,0,0,127.4738,1242.428824,1,0
170,0,77,111143.1,1,14.58033,14,1,0,1,1,240.1149,904.5618908,0,1
1400,4,29,16759.04,0,8.06448,12,1,0,1,0,172.4404,5669.10693,1,0
17502,3,79,73378.99,1,6.599742586,18,0,0,1,0,159.964152,957.753476,0,0
96436,4,52,58120.56,0,10.53777,6,1,1,0,0,172.5104,6203.067904,0,1
17920,4,82,26417.57,0,8.394378,12,2,0,1,0,159.9349,5662.268037,0,1
2006,1,69,32032.54,0,8.081871,12,1,1,0,0,139.9875,956.1671721,1,0
4767,1,40,42683.49,0,9.142933,10,3,0,0,0,137.4836,4561.670086,1,0
12737,1,37,24844.03,0,4.714235,15,2,1,1,0,154.9755,2574.581362,1,0
248,10,24,3127.53,0,10.21124,11,1,0,0,1,114.9658,6391.664046,0,0
20929,0,79,56271.7,0,4.19326,10,2,1,1,0,139.9568,5539.851767,0,1
165,4,19,64063.23,0,10.24857935,14,3,0,0,1,127.474951,1029.489242,0,0
16690,0,77,10924.25,0,8.042615,16,0,1,0,0,162.497,6199.518144,1,0
10695,1,75,19696.86,1,8.052655017,5,1,1,1,1,222.649979,783.1189106,0,1
4444,3,76,16955.06,0,8.741713,13,1,1,1,1,255.1555,4894.603978,0,1
1271,1,89,62998.7,1,12.10685,11,0,0,1,0,159.9349,727.0646246,0,1
87,0,70,50620.18,0,6.037186,14,0,1,1,0,152.466,4184.902878,0,1
11762,2,48,84113.15,1,9.224349,14,0,0,1,0,129.9483,1340.469295,1,0
93,3,85,97761.18,1,9.442505655,11,1,0,1,1,220.132293,1218.124487,0,1
645,6,83,23022.97,1,10.9783735,17,0,0,1,1,220.114868,1631.872719,1,0
19301,2,27,13891.92,0,9.517851,19,1,0,1,0,117.472,5152.438344,0,0
172,1,84,48689.21,0,15.49091,12,1,1,0,0,117.5152,4181.676431,0,0
128,4,69,40143.6,0,16.41048,18,2,0,0,0,92.5018,5859.681153,0,0
21,1,33,28269.35,0,10.16339628,7,0,1,0,1,149.959755,1077.09525,0,1
2217,2,67,45546.55,0,15.15496322,14,2,1,0,0,95.005709,770.6307096,0,0
12447,0,65,9001.05,1,9.924069,13,1,0,1,1,220.1149,6246.864694,1,0
11598,0,69,18370.06,1,5.139013,10,1,1,0,0,140.0013,1060.698386,1,0
29007,1,69,38343.18,0,13.03,9,1,0,1,0,174.9768,6023.00098,1,0
48833,8,54,18231.63,0,8.907996,6,0,1,0,1,117.4835,1380.517356,0,0
170,0,53,21581.2,0,10.25287,11,2,1,0,1,149.9598,5761.220242,0,1
8800,0,29,88219.46,0,3.468567,14,0,1,0,0,94.97283,1618.779462,1,0
165,4,62,11607.82,1,11.4166,6,1,0,1,0,139.9349,962.2206823,1,0
0,1,71,40548.91,1,9.898208583,10,0,0,1,0,182.467607,1912.109481,0,1
114,3,67,5831.16,0,10.56848,16,1,0,0,1,194.9699,1265.450999,0,1
2835,8,62,67893.56,0,6.267459,12,1,0,0,1,192.4705,2022.620666,0,1
7272,0,79,42180.72,0,9.550056,18,2,0,0,0,124.9643,5231.543507,0,1
3302,0,64,14746.24,0,13.24212,11,0,1,0,0,94.97283,3346.893074,1,0
1276,3,81,8137.46,1,13.14319,4,0,0,1,1,222.6281,1224.80823,1,0
3211,1,47,49799.5,1,19.50058,9,1,1,0,0,182.497,745.4775132,0,1
37122,4,31,14048.76,1,6.210987,13,1,1,1,1,202.6829,1639.666431,0,0
830,0,76,47159.92,0,12.98739,7,1,0,1,1,220.1615,5933.314519,0,0
412,2,36,21302.51,0,9.986819,17,0,0,0,0,159.9794,2095.117873,1,0
1383,3,83,14078.51,0,13.12414,15,1,0,0,0,192.4885,6053.671903,0,1
1583,0,46,25227.46,1,13.71428,12,1,0,1,1,200.1323,2521.277564,1,0
6508,1,28,43464.06,0,7.721397,10,1,0,1,1,242.6435,5158.501952,0,0
171,0,19,23288.63,0,13.01421,17,1,0,0,0,137.4698,4974.114415,1,0
1118,2,57,42090.01,0,10.70759,12,1,0,0,1,114.9658,5389.076144,0,0
8013,4,88,14910.5,1,17.96334654,14,2,1,1,1,225.178625,910.9230162,0,0
286,4,35,8094.06,0,13.17715,16,1,0,0,0,102.4746,5662.934771,0,0
10481,1,36,12993.3,0,11.26154,9,1,0,0,1,147.4421,659.4098323,0,1
4813,3,61,20811.42,1,13.60774223,6,2,1,0,1,162.482694,703.6927423,0,1
3111,6,75,37487.92,0,9.709427,9,0,1,0,1,139.9792,6379.174333,0,0
901,5,51,13269.12,0,13.57171,16,1,0,0,1,149.9378,5625.88893,1,0
19255,2,76,38186.34,1,14.66477,13,0,0,1,0,117.4392,1943.981469,1,0
20537,3,86,65062.28,1,8.44455,10,0,0,0,1,139.965,888.7773914,1,0
4134,6,48,13332.2,1,8.304309,9,0,0,0,0,157.4698,1221.300132,0,1
494,4,52,78085.72,1,7.372127002,13,0,0,0,0,127.473844,913.9152886,1,0
703,0,69,58722.42,1,9.914814,10,0,1,1,1,212.6228,5002.761216,1,0
21767,1,84,45874.19,1,10.0487,16,0,0,0,1,182.4433,1275.031579,1,0
6213,2,30,16210.49,0,8.699742,12,1,1,1,1,245.132,5729.627989,0,1
3592,0,30,25898.82,0,9.994627,17,1,0,1,1,222.6281,6246.585167,1,0
3526,3,62,47626.87,0,14.30092,13,2,1,0,0,95.01949,3907.786822,0,0
6569,0,44,19620.4,1,10.30722,9,1,0,1,1,207.6094,1090.821866,0,1
902,0,53,32653.51,1,4.372034777,7,1,1,1,0,164.985293,2144.735024,1,0
13789,2,71,5886.98,0,8.879706,11,1,1,1,1,265.1283,5114.91266,0,1
12628,0,33,35212.48,0,4.983086,11,3,0,0,0,114.9509,5869.378889,1,0
439,1,51,49074.95,0,12.04308,10,0,0,1,1,207.6094,1688.469176,0,1
3417,0,64,14921.92,0,12.52668,12,1,1,1,0,152.466,1167.924948,0,1
20176,1,86,17274.61,1,14.3374,6,2,0,1,0,197.4725,1249.287563,1,0
1075,1,88,29321.73,0,9.702895,11,1,0,0,1,194.9699,581.9611419,0,1
2388,1,31,62028.51,1,7.150882,10,0,0,1,0,149.9776,1248.354542,0,0
1130,3,45,40710.63,1,11.28911933,14,1,1,1,0,167.484705,2247.823032,1,0
2077,3,49,32386.97,1,12.22531,13,0,1,1,0,187.4811,2361.62202,1,0
2579,4,44,34597.28,0,13.76209,11,0,0,1,0,149.9447,1390.860478,1,0
2625,1,29,29827.09,0,10.50519,13,0,1,0,1,172.4848,5469.377243,0,0
8629,0,34,45021.58,0,9.031147,8,2,0,0,0,127.4738,5381.978758,1,0
1489,1,64,78370.93,1,4.471635302,7,1,0,1,0,184.949594,2536.687205,1,0
2060,1,29,63363.51,0,9.781182,8,4,0,1,0,139.9349,5022.316317,1,0
61,7,18,28911.74,1,7.731174,16,2,0,1,1,230.1051,1413.736327,0,1
6464,2,52,77013.22,1,12.35651,11,1,0,1,0,184.9634,2214.777592,1,0
841,3,50,66604.21,0,13.27635,12,0,0,1,0,184.9963,6232.28589,0,0
210,1,22,54010.14,1,10.53608,15,1,0,1,1,245.147,1822.362908,1,0
1748,3,37,10330.1,1,6.918984305,9,1,0,0,1,159.947583,1427.088655,1,0
6502,1,47,16091.65,0,8.241378511,8,1,1,0,0,104.992311,736.1743773,0,0
375,3,31,48781.9,0,8.01476,10,2,0,1,1,275.1336,6212.33447,0,1
38436,10,53,38529.53,1,11.85313615,14,4,0,1,1,252.637807,1242.543701,0,1
588,4,62,9802.53,0,13.65911,17,0,1,1,0,174.9755,5909.336061,0,1
798,1,60,43636.68,1,8.670379621,11,1,0,0,1,159.994242,906.7867988,0,0
408,0,43,30118.57,0,7.636999105,12,0,0,0,0,117.487242,976.9718156,1,0
684,2,43,26369.97,0,7.069018,8,2,1,1,1,232.6228,6116.195461,0,1
3068,1,48,84378.57,0,14.17634,13,0,0,0,0,127.4738,5135.275111,1,0
9469,1,83,10048.03,0,11.73569,16,2,1,1,0,152.466,506.3292263,0,1
15684,2,21,64176.43,0,11.86711,18,2,0,1,1,287.6427,6531.266707,0,1
24785,0,19,47245.51,0,10.42305,14,0,1,0,0,182.4833,1123.252119,0,1
2159,0,70,12458.49,0,16.19881,13,0,1,1,1,202.65,5881.867947,1,0
19586,0,68,43854.96,0,12.84373,13,0,1,1,1,222.6326,6662.597959,1,0
360,2,30,71002.71,0,9.994273,15,0,0,0,0,159.9794,6105.282771,1,0
782,0,44,56378.17,1,14.81596,11,7,0,1,1,200.1185,5512.145017,1,0
2123,1,72,50336.5,0,7.972937227,10,1,0,0,0,147.473844,1530.10769,0,1
12802,3,29,28282.29,0,7.430044,12,2,0,1,1,242.6143,4798.189466,0,1
2719,0,36,28799.35,1,11.44896,11,3,0,1,0,162.4676,2772.321832,1,0
2087,2,59,119415.5,0,8.790502,11,5,1,1,0,162.4818,5821.56031,0,0
761,3,19,25515.76,0,7.516,12,2,0,0,1,162.447,6534.389245,1,0
1765,0,40,21793.88,0,4.450171647,13,2,0,0,0,147.489301,492.4771472,0,0
5360,0,50,82226.63,0,7.530481623,17,1,0,0,1,127.442069,1416.865765,1,0
1600,0,56,5406.51,1,9.621544,8,1,0,1,1,200.1185,1451.591007,1,0
1074,0,53,73918.19,0,19.10781,6,2,0,0,0,79.97886,4638.586726,0,0
1709,2,32,34304.39,0,7.621504,16,0,0,1,0,182.4676,1326.472227,0,1
3248,6,34,15548.43,0,10.80098,12,0,0,0,0,124.9607,5921.61952,1,0
166,4,77,33567.58,0,7.83842,11,0,0,0,1,182.4433,4984.621447,1,0
8689,4,51,8361.24,0,11.75222,11,0,0,0,1,179.9476,6093.076557,0,1
19073,1,29,45562.97,0,9.301929385,13,2,0,1,1,200.165175,1119.610001,0,0
161,2,68,95028.57,1,6.076260652,13,0,0,1,1,220.161527,1038.745378,0,0
15288,2,19,73661.69,1,10.27807,8,2,0,1,1,200.1652,914.9491958,0,0
31860,1,46,32123.33,0,11.32285,12,1,0,0,1,162.447,5157.491329,1,0
27649,0,63,59871.53,0,11.64537,15,2,1,0,0,182.497,1256.45775,0,1
1263,8,37,17255.25,0,9.307477533,7,0,0,0,0,159.979358,1336.534659,1,0
29586,1,64,68793.34,0,12.17642,16,0,0,0,0,147.4738,814.9942633,0,1
22052,0,37,25922.49,0,9.865503,6,0,0,0,0,127.4738,5849.296401,1,0
4370,8,24,59226.92,0,7.048179,16,0,1,1,0,174.9755,5634.80523,0,1
4993,3,53,27546.33,0,16.41256411,11,1,0,0,1,162.446995,1515.532948,1,0
46041,3,44,24283.07,0,8.6976,12,1,0,0,0,144.9607,4683.762963,0,1
9155,0,69,69369.55,0,8.272683,8,3,1,1,0,207.4811,5777.625223,0,1
7676,0,45,21736.61,0,10.73533,15,1,1,0,1,184.9785,6001.584896,0,1
4739,9,21,18978.48,0,9.410557,10,0,1,0,1,182.4653,4979.515394,0,1
253,2,84,43194.01,0,11.43191,12,0,1,0,0,127.4783,6282.781525,1,0
5124,1,66,49519.95,0,2.818423,9,0,0,0,1,172.4567,5553.300748,1,0
0,5,32,59960.0,1,9.638076,7,0,0,0,1,182.4433,1629.696337,1,0
756,0,52,110391.6,0,5.193206,14,2,0,0,0,179.9656,5674.466677,0,1
173,3,59,58054.58,0,6.479447,8,2,0,1,1,240.1149,6260.19195,0,1
5273,8,24,39594.01,0,3.39885,18,2,0,1,1,230.1051,4940.002327,0,1
4326,1,38,37130.15,0,11.54247891,9,2,1,0,1,130.006414,780.2278932,0,0
42442,0,57,47148.85,0,6.063015,10,3,0,1,0,149.9621,4775.621608,0,1
34119,3,74,63754.19,0,7.364671,5,1,1,1,0,152.4798,604.9488487,0,1
291,4,44,28619.23,0,9.704564,13,1,1,0,0,127.4958,5163.3129,0,1
1420,5,48,54794.23,1,2.747035,13,0,0,0,1,227.4754,1137.782472,0,1
4508,3,62,41031.65,0,10.84131,12,4,0,1,1,230.1051,5519.813683,0,1
3949,8,45,18542.59,0,10.44008,11,2,1,0,0,149.9778,5627.401455,0,1
105,1,61,10001.35,0,10.73158,16,1,0,0,1,159.9476,6100.656645,1,0
5350,0,30,37631.87,0,9.014063,15,1,1,0,1,152.4555,6256.189224,1,0
1468,0,52,22602.97,0,8.861872,14,0,0,1,1,220.1323,5471.917998,0,1
631,1,30,40327.0,0,9.398203,8,1,0,0,0,137.4836,5508.347828,1,0
251,3,21,19075.4,0,6.658585,8,0,0,1,0,149.9913,5091.409521,0,0
467,3,88,9931.18,1,11.32031,12,2,0,0,1,184.9797,4115.795378,1,0
10621,3,57,12515.49,0,6.229402,9,2,0,1,1,207.6094,5837.413915,0,1
25597,2,25,13744.26,1,16.64511,17,2,1,1,0,172.4624,1050.342085,0,1
392,0,52,47410.05,0,5.935326,13,1,1,0,1,184.9647,4813.13127,0,1
1684,4,88,32443.11,1,6.969585746,13,1,0,1,0,192.440432,1367.183772,0,1
18731,4,22,9729.44,1,11.7174619,16,1,0,0,1,184.979684,1254.725693,1,0
702,1,47,33999.88,0,9.39927,10,0,1,0,0,114.9728,4620.499985,0,1
19301,1,73,34966.43,0,8.471456,13,2,0,0,1,172.4567,6442.7758,1,0
14267,1,51,34531.07,1,10.73901,9,0,0,1,1,230.1051,1670.352435,0,1
384,3,68,28371.99,0,9.628199,10,1,1,1,0,139.9568,5587.309027,0,1
1419,0,60,66664.82,1,3.27964,13,0,1,1,1,267.6647,1636.428296,0,1
22744,1,81,17555.47,0,7.096983,14,1,1,1,0,184.9715,1196.094746,0,1
12390,4,33,43343.9,0,10.82867,11,2,0,0,1,172.4742,4744.535154,0,1
46418,5,41,50083.6,1,11.1957,14,2,0,1,1,230.1344,1647.527241,0,0
25827,0,19,11791.97,0,7.659547,11,1,0,0,0,149.9928,5855.929799,1,0
7530,1,59,64584.13,0,11.74759925,13,0,0,1,0,139.981577,1551.398147,0,0
13221,2,61,13805.45,1,15.43208187,14,0,1,1,0,174.958118,1054.384865,1,0
5210,3,36,15878.23,0,8.131344693,11,0,1,1,0,164.985293,1156.192762,1,0
30228,2,60,20726.52,1,7.47385,15,1,0,1,1,210.1051,6417.345402,1,0
1278,1,48,36901.24,1,7.436719685,13,1,0,1,0,194.976769,768.0341067,0,1
6438,1,30,11106.05,0,9.1295,17,0,0,1,0,117.472,5404.784064,0,0
16894,2,73,44060.25,0,9.531096,20,3,0,1,1,220.1185,1059.388627,0,1
1257,7,64,58347.69,0,7.403382,8,1,0,0,0,144.9607,718.2708269,0,1
776,0,51,54776.36,0,9.295079,11,1,1,0,1,162.4827,5379.145841,0,1
395,0,78,57641.23,1,8.776299,13,2,1,1,0,197.4945,1240.211719,0,1
4941,0,89,24220.94,0,11.50669,11,0,1,0,1,172.4848,5540.302436,0,0
9179,3,19,18378.44,0,11.20322,8,1,0,1,0,137.4392,3600.119372,0,1
0,3,57,37119.33,0,5.64473528,11,0,0,0,0,157.483594,575.2472429,0,1
2193,2,68,79699.62,0,7.109002592,9,0,0,1,0,149.948316,945.3802928,0,1
1240,4,49,9317.9,0,6.661702,6,1,0,0,1,159.9512,5900.606745,0,1
3852,0,60,6362.26,0,11.48746,16,0,0,0,1,137.4616,5672.561903,0,0
20872,0,46,7563.51,0,11.22831,10,0,0,1,1,187.656,6139.695302,0,0
40770,0,30,15299.42,1,8.040747,8,3,0,1,1,242.6573,5050.700652,0,0
203,1,45,6313.21,0,11.40338,10,0,1,1,1,190.127,5326.555997,1,0
3003,4,75,59169.0,0,8.338944,11,0,1,0,0,107.5286,5642.08073,0,0
1531,4,64,9041.08,0,8.877390965,5,1,0,1,0,194.976769,1018.373473,0,1
1776,0,21,63870.16,0,12.94624,13,2,1,1,0,207.4811,6383.577895,0,1
27478,2,75,32719.05,0,9.566777,13,1,0,0,1,159.9512,1105.06706,0,1
